Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,GOOG,META,MSFT,GOOG,META,MSFT,GOOG,META,MSFT,GOOG,META,MSFT,GOOG,META,MSFT
Date,,,,,,,,,,,,,,,
2020-09-21,71.22067260742188,246.98594665527344,194.51976013183594,72.07661915513665,248.77750606956155,194.68304132211108,69.99597394166337,242.98481501511017,188.603696606861,71.66357456346027,246.3788074978539,189.38161966417263,57776000,24709400,39839700
2020-09-22,72.9275894165039,253.55499267578125,199.20651245117188,73.12962778511162,254.12232615141394,199.8595932065508,71.38837855350204,247.0556254818363,194.07797105514516,72.16271089463045,252.12174514493194,196.93996392585635,31664000,30293100,33517100
2020-09-23,70.42693328857422,247.8518829345703,192.64694213867188,72.70364850230717,256.77979182708066,199.85956711096682,70.05320746443465,246.9859536672072,192.10911961891628,72.59516876718196,254.0626021641427,199.6674750785702,33148000,19641300,30803800
2020-09-24,71.07783508300781,248.35946655273438,195.14398193359375,71.84515098566004,251.05676076626773,197.42974217904361,70.1601844921744,244.46780451413667,191.31197469643905,70.21890447114728,245.34368133988227,191.93624446035093,29004000,20006800,31202500
2020-09-25,71.90741729736328,253.6246795654297,199.59068298339844,72.158228252456,254.55030976562472,200.76235954382076,70.33386900281023,245.45318493319996,194.51974866099025,71.29382268527664,248.2300907209971,195.48976373093728,26460000,18351300,29437300
2020-09-28,72.88080596923828,255.6153106689453,201.14651489257812,73.49190995522272,258.3822689718947,204.15257661161684,72.12344494562808,253.6246923107249,199.82115598560364,73.36302668334577,258.18319498630234,202.52949555123575,40158000,18826300,32004900
2020-09-29,73.12016296386719,260.5619812011719,199.0528564453125,73.48508792562936,262.09473536563075,201.75159760507617,72.59639108223523,255.69490505880265,198.62067859954726,73.17291450802969,256.60063999657757,201.06010719002484,19564000,20200200,24221900
2020-09-30,73.13360595703125,260.67144775390625,202.00123596191406,74.13635612465426,264.8318325106439,203.5858924708185,72.6498969840446,258.8799035199725,198.3613063098648,72.99425895520588,260.75108949174785,199.50418636439377,34032000,20142500,33829100
2020-10-01,74.15327453613281,265.3792724609375,204.04698181152344,74.59866707168895,267.0712797207441,205.51639545750572,73.61184031973592,263.55783978269386,202.95212429776078,73.86364599481182,264.1052780170264,205.036194536477,35590000,20009800,27158400
2020-10-02,72.57723999023438,258.7206115722656,198.0252227783203,73.81040522150995,263.9061627105439,202.6351537274752,72.20400778161452,257.9641670484655,197.40095289977685,72.75689292040481,259.9846430072938,199.76354745713493,25682000,16367600,33154800
2020-10-05,73.95074462890625,263.4085693359375,202.04928588867188,74.05972552568522,263.6275385712825,202.0780967632502,72.8683696283647,259.61644377679187,198.7839117756681,72.96491248801131,260.9700800610407,199.01441342685956,22266000,12822300,21331600
2020-10-06,72.32942199707031,257.4466857910156,197.7563018798828,73.9875688540826,264.4437083736376,201.85720626234854,72.08806483592738,257.02864255500305,196.70946762700416,73.43120585770755,260.5520456890745,200.55107412232323,24908000,18696900,28554300
2020-10-07,72.67030334472656,256.9091491699219,201.52110290527344,73.10175436122964,258.959483239664,201.7900142255024,71.46152823492042,253.62464168425487,198.53425284777433,72.86935748060738,257.99403231366546,198.8607859288284,34924000,23133400,25681100
2020-10-08,73.94625091552734,262.5226745605469,202.24139404296875,74.1487904170292,263.37862560018965,202.8272396728094,72.90916331770862,257.93428492252417,200.07089145194567,72.90916331770862,258.53147631324157,202.1741588890125,23756000,16312800,19925800
2020-10-09,75.40384674072266,263.2095031738281,207.26426696777344,75.46853515219055,263.5080837535246,207.31228997869036,74.12142309250503,260.94019964486534,202.86562588087534,74.38268256955213,263.2791517261419,202.86562588087534,28706000,14107800,26458000
2020-10-12,78.08763885498047,274.4564514160156,212.6329345703125,79.3173186947343,278.865662910463,214.99552924534586,76.26726619853866,266.6134117885357,208.22469420040088,76.78630742224209,268.93249872314016,210.1262854993607,49652000,31019300,40461400
2020-10-13,78.21354675292969,274.8446960449219,214.03509521484375,79.1252290012526,277.7908027611189,216.29204477395663,77.79154954092009,272.10759575510764,211.70131177131796,78.81320741852171,276.27791334311615,213.90063958076246,32020000,18063300,28950800
2020-10-14,78.03439331054688,270.5449523925781,212.1143035888672,79.00997424124068,277.44243781687163,215.34125363665,77.16102752270409,270.2264461606481,210.4528128800717,78.55741348804423,276.31773356778655,214.1695624812037,38586000,15577800,23421700
2020-10-15,77.58899688720703,265.46881103515625,210.9618377685547,78.38398326506353,267.77793514708804,211.63411601753762,76.8873261491912,262.43313081108045,207.4563628234982,76.99282164795483,266.3446877930903,208.50321179823604,30800000,15416100,22733100
2020-10-16,78.27973175048828,264.6825256347656,210.9618377685547,78.68382366086243,270.0970092406302,213.48768423648824,77.78159522364571,264.0554760798538,210.6353047125582,77.92342528794909,266.1257358920839,211.43242521555936,28694000,16622700,26057900
2020-10-19,76.3687744140625,260.1737976074219,205.7372589111328,79.03315637711056,267.29025173272265,213.4973066155741,76.03983471314686,258.6609386814757,205.25705804814436,78.650470393892,264.28442912841587,211.69174668127602,32142000,13587000,27625800
2020-10-20,77.42975616455078,266.3049011230469,206.1502227783203,78.50317079099099,268.4348771828247,208.76251662201668,75.9238881995632,261.64686181166746,204.65199844390534,75.99256316565373,261.82601016031515,207.2546935460719,44834000,18763200,22753500
2020-10-21,79.2899398803711,277.42254638671875,206.29425048828125,80.55495187189551,281.722259079259,208.33029703169603,78.21105040854592,275.0736008619321,204.68076830600663,78.29564879261711,278.24863966433145,204.68076830600663,51366000,28998600,22724900
2020-10-22,80.3857650756836,276.81536865234375,206.38072204589844,80.71719547938251,281.1250741680907,207.50439028353233,78.87641156287316,273.74982991577525,203.3170382585862,79.27701051303102,278.557159619,205.45872995999608,28672000,16720000,22351500
2020-10-23,81.66321563720703,283.4541015625,207.66761779785156,81.7308882784279,283.90197245570727,207.7156408050492,80.64353958764445,275.52148641560984,204.7191927343399,80.92022896161276,277.4921790945712,206.51513889792986,27516000,17535200,18879600
2020-10-26,79.14762115478516,275.8100891113281,201.7611541748047,81.52586024789196,283.8920244882496,207.7732624469803,78.45340712141606,272.97348248625366,199.85956325816557,80.86747960462675,281.8317273689323,205.3818720281269,37066000,21322900,37111600
2020-10-27,79.83486938476562,281.96112060546875,204.8056182861328,79.9635096686175,283.1753989102221,206.16938664700513,78.76593476472468,275.01385222261126,202.00124768643659,79.40739728870035,277.45237164283316,203.21134829140573,24580000,16287200,36700300
2020-10-28,75.47351837158203,266.4143981933594,194.65419006347656,77.69947104203933,277.4822304436777,200.57026746118032,75.37399131080028,266.00631782044366,194.09717002917722,77.6193527832228,277.4822304436777,199.44659934305423,36680000,23121800,51195600
2020-10-29,77.99259948730469,279.51263427734375,196.6134033203125,79.30986206141198,282.26965985580756,199.14886278527578,75.75320603205994,272.4957174456053,195.31685538687805,75.75917446757907,275.25271264964664,195.98914818469706,40062000,32368100,31432600
2020-10-30,80.66841888427734,261.8757629394531,194.45249938964844,83.9523642285653,275.4020403492147,196.20042255781377,79.84482040869474,257.88459409973575,191.71534916115473,83.21137466500592,273.2123481776211,195.4417117954124,86582000,47247800,36953700
2020-11-02,80.91822814941406,260.13397216796875,194.3180389404297,82.6470391249576,269.2012538766246,197.15122045911184,80.42058524166423,256.1328405150441,192.1955451589961,81.02422481306886,263.3587943111843,196.2004176902149,50708000,27165700,30842200
2020-11-03,82.12153625488281,264.0555114746094,198.25572204589844,82.69332904373184,268.7832300468514,199.87880331397056,80.44995678617353,259.6562619391698,195.07679466503168,81.20437913325694,261.92556563886893,195.81630810024714,33234000,17961900,27512000
2020-11-04,87.0442123413086,286.03192138671875,207.82131958007812,88.15072670787647,287.5846010841984,209.6749024484813,84.89937259397972,277.3130043359313,204.00852372653503,85.11087235140504,279.68184474923083,205.54517228102782,71418000,35364400,42311800
2020-11-05,87.75286102294922,293.29766845703125,214.4480743408203,89.25922253442306,295.98501508663117,215.24520945533908,87.112886891941,287.59456694502006,212.39281543088538,88.63020572034705,290.5307104668488,213.24757229869556,41316000,23823600,36080100
2020-11-06,87.67224884033203,292.03363037109375,214.86105346679688,88.2037281127459,293.218050563919,215.47570992275814,86.60729322371543,286.70872090850975,209.3963658567556,87.284087944126,292.5711057599239,213.45886064139708,33218000,13891000,25231900
2020-11-09,87.73445129394531,277.4622497558594,209.74209594726562,90.47447166432956,291.20746316741645,219.08679901588386,87.58615163333688,277.22338534084565,209.2522964276708,89.1228717467844,288.510184566497,215.552528311886,45366000,25117700,44395000
2020-11-10,86.6092758178711,271.1520690917969,202.65435791015625,87.73444723587214,272.7147117739403,207.9269685309975,85.46021547459128,262.7616201033585,201.41544616229973,86.14646395937925,271.818939598473,206.0061651265541,52722000,29067700,44045100
2020-11-11,87.22237396240234,275.18310546875,207.97499084472656,87.79516147343541,277.09408217111223,209.4059799972818,86.95638374970777,271.2018685686638,203.79723759234292,87.08751466931788,272.18721498161847,203.97971625987958,25280000,14957000,29440800
2020-11-12,87.07954406738281,273.78961181640625,206.90890502929688,87.99670110812173,278.4377186434033,210.43357683578984,86.86854547742385,273.14266698112743,205.9677156465422,86.96956844646743,275.8797669856649,208.6088198165318,24950000,12899500,21593900
2020-11-13,88.43213653564453,275.65081787109375,207.93653869628906,88.63219299074119,276.45701566729764,208.81050764229997,86.81629301623771,271.81887244965986,205.67960379897195,87.46720926110753,276.4171948056134,207.79248432257955,29998000,10391200,18621100
2020-11-16,88.64912414550781,277.65142822265625,208.62808227539062,89.5294531673378,278.09932948386626,209.11789658021397,87.96784927545731,273.34175302621117,206.02540156197398,88.1674045935608,273.7597658538778,206.3615334046539,24936000,12970400,24953300
2020-11-17,88.09026336669922,273.71002197265625,205.9677276611328,88.82926342498031,276.37744326056406,209.06020724200425,87.93350462805951,272.00805179541084,205.6027703741667,88.42816334299879,276.37744326056406,207.54278565365732,22942000,15040300,24154100
2020-11-18,86.92727661132812,270.6942138671875,203.25233459472656,88.25548887233985,276.0888024886714,207.19065796477045,86.89542976928576,270.5648188258452,203.10788836222977,87.84542850897026,273.23223989171385,205.72702136115265,23470000,12152900,28372800
2020-11-19,87.78022766113281,271.65966796875,204.54261779785156,88.06239186038808,272.18718057635516,205.1299971537273,86.44082285727275,267.92725884670676,202.14495163509352,86.50924723897003,269.74866113351766,203.54119160883235,24998000,12963700,24792700
2020-11-20,86.6988525390625,268.4349060058594,202.587890625,88.28185461137062,271.71941424809876,205.3803410647477,86.68243554630416,268.14625783020693,202.21235398389004,87.84442756010482,271.2814757658766,204.33076618227778,46270000,18114700,22843100
2020-11-23,86.33407592773438,267.1708068847656,202.31826782226562,87.28159151084033,269.6790051856263,204.4174175093251,85.48112130788739,263.2891075791746,200.44058468637957,87.06760869990015,269.6192890712651,203.12711368188866,43232000,20990800,25683500
2020-11-24,88.02706146240234,275.6209716796875,205.92921447753906,88.1624219166697,276.5167436724169,206.30475112641128,85.97726862574291,266.6134073307033,201.1146345212634,86.11710920275331,267.23049402848534,201.8175590808587,31560000,16930400,33979700
2020-11-25,88.15396881103516,274.2972106933594,205.93882751464844,88.50779222371551,278.8656754754862,207.30616638715045,87.41297923940695,271.37099972842776,204.58112720502842,88.22662273867971,276.83526693304384,207.13284857044923,20916000,12467000,21012900
2020-11-27,89.2368392944336,276.5068054199219,207.24842834472656,89.77478818273416,277.8206206589636,208.2498693180052,88.20423165690146,273.53084107303255,206.10255583344318,88.23657966469548,276.0887926275861,206.88253021746993,17698000,7808400,14512200
2020-11-30,87.62198638916016,275.6707763671875,206.13143920898438,88.98179482422755,276.3973629811554,206.79583891993138,87.33633678753424,269.73874234067944,203.02120988917008,88.63936156262612,274.73518333665197,206.16032551411544,36476000,16693300,33064800
2020-12-01,89.48117065429688,285.205810546875,208.19210815429688,90.81137222144169,287.9429105727545,209.260945673124,88.05144202359061,277.65141812037837,205.4381673657021,88.30026347920833,277.8504920902116,206.5551389378893,34738000,20738900,30904500
2020-12-02,90.96663665771484,286.1712341308594,207.38320922851562,91.34982383230648,290.4112602112042,207.4795067033715,89.05185498586513,279.5126144586645,204.90852280838254,89.48117223765482,284.0213630355192,206.9113898033444,24440000,17361600,23724500
2020-12-03,90.90791320800781,280.5278625488281,206.29513549804688,91.92459729037891,285.30533385151614,208.35577521394413,90.70288305707719,279.7515227027808,205.7270038738795,90.7705632813372,284.90721630536245,206.65140972730723,24546000,12921700,25120900
2020-12-04,90.9686279296875,278.3879699707031,206.41064453125,91.22590847395794,282.13031156638726,207.3928228233932,90.42122526290538,277.9898220275162,205.27439617505885,90.79594577228079,278.9851311366365,206.27583689844056,27564000,10880300,24666000
2020-12-07,90.5451431274414,284.2403869628906,206.34324645996094,91.1866056517814,287.13674036954677,207.54689136245784,89.8633746809555,276.8950306074668,205.0914675157089,90.52125419920648,277.8803769921548,206.42028149687246,26418000,13007700,24620000
2020-12-08,90.49885559082031,282.070556640625,207.99949645996094,90.66556931841922,285.0863416113504,208.9046399230216,89.38687388872127,280.22922896721013,204.99520300208576,90.07834669503472,284.66832885271003,206.035154128181,21926000,10747700,23284100
2020-12-09,88.78596496582031,276.6163330078125,203.94561767578125,91.28115037447195,286.28077637305904,207.24841259932364,87.97381741715317,270.4752621725787,203.37750074554612,90.17339824886459,282.329397822939,207.18101611768634,30152000,25189700,32440600
2020-12-10,88.34805297851562,275.8200378417969,202.7130889892578,88.64563946934216,277.4225011998251,205.17815170242338,86.6058013932076,270.58470254241007,202.5590188964518,88.07285191700669,274.24746291457967,203.91673404005607,27256000,20065100,26733300
2020-12-11,88.66852569580078,272.26678466796875,205.35150146484375,88.80189667450706,275.18306333533354,205.40928877833025,87.5851560605251,268.9822768780611,201.35540515206023,87.73743467627183,273.2421984939375,202.26054872185998,24414000,14391400,30979400
2020-12-14,87.58814239501953,272.9037780761719,206.25657653808594,89.44584435614684,275.91956314154095,208.19204684141235,87.4465629166499,270.2861105372845,204.98553522925366,88.3316225938208,272.08761740351116,205.19737789621405,32004000,16376900,28798400
2020-12-15,87.9718246459961,274.2574157714844,206.189208984375,88.15346705732603,274.7849283899252,207.43136416672996,87.08502605868097,266.2153314494091,204.36929832147732,87.80511850919842,273.540791990355,207.19063516532586,29646000,23979500,27000600
2020-12-16,87.73445129394531,274.3768615722656,211.148193359375,88.23209423084411,276.55656046631617,211.9474153043211,87.39008171338962,271.23168130189237,206.75729928978265,88.22611820253388,273.4711266839322,206.78618559079865,30270000,15885000,35023300
2020-12-17,86.98300170898438,273.1924743652344,211.28302001953125,88.17157825469978,279.1245085667688,212.69850766848936,86.52318166052119,272.3265298650549,209.83864606695616,88.00864606446157,275.77032149371064,211.71632926671745,32494000,16377800,32515800
2020-12-18,86.14248657226562,275.1033935546875,210.48382568359375,87.34180783898964,276.6958939834329,211.54303926528655,85.60553247054565,269.868089020973,208.00913895972397,87.29552589295449,274.47634404294746,210.48382568359375,80328000,26693200,63354900
2020-12-21,86.55851745605469,271.5103759765625,214.33547973632812,86.63217371324646,273.3815619312568,215.69319489118817,84.54953165100625,266.5338305117045,209.22239786901787,85.27161355462863,271.69948713418097,209.48238931616686,36568000,16553700,37181900
2020-12-22,85.76876068115234,265.8371276855469,215.6354217529297,86.46072702900238,270.22644485463616,217.26275222199794,85.22508639610656,263.38867558507343,213.62293074252594,86.31267795590624,270.22644485463616,214.4317766950902,18734000,17312900,22612200
2020-12-23,86.21066284179688,266.852294921875,212.8236846923828,86.98747811331984,270.8932776109496,215.26948470957183,85.84538858424963,264.98113942164525,212.61184201062653,85.9981683543696,265.63804703983703,214.83617547613625,20676000,14329000,18699600
2020-12-24,86.53264617919922,266.1456298828125,214.48953247070312,86.88846667817319,269.13155698779786,215.3176407932119,86.04794240638063,264.9512772654711,212.99700977755072,86.34105636700494,267.6186981893969,213.20885246653657,6936000,6702000,10550600
2020-12-28,88.38585662841797,275.7006530761719,216.6175994873047,89.11430938377238,275.9992336914656,217.64791201293795,86.90512293997594,264.413850201667,214.74954001310914,87.1688730755353,267.4793892249142,216.12650290192232,27860000,23299700,17933500
2020-12-29,87.5214614868164,275.48162841796875,215.83763122558594,89.19951819929726,279.19414198492615,218.755265742417,87.39058114265147,274.98397390963555,215.28877670598004,88.96811604055497,275.65084431554715,217.91753346320803,25988000,16383000,17403200
2020-12-30,86.56598663330078,270.59466552734375,213.459228515625,87.83871367468939,276.7755261993359,217.26275876733052,85.87326847927733,270.435412435023,213.2570243678587,87.685189727152,276.64616153784556,216.87758352145826,26122000,11803800,20272300
2020-12-31,87.18107604980469,271.87860107421875,214.1717987060547,87.53191524544849,275.7901580247195,214.73029181113705,86.36195768709041,268.54430995984114,211.5334032840312,86.36195768709041,270.7240390275533,213.47849793374098,20238000,12900400,20942100
2021-01-04,86.00464630126953,267.6784362792969,209.6171875,87.6175057387542,273.7100070966361,214.7302691361853,84.98995161425057,263.9559899025982,206.8439847035881,87.46273647549485,273.4910378759819,214.27769743835609,38038000,15106100,37130100
2021-01-05,86.63565063476562,269.6988830566406,209.81936645507812,86.97156113133452,271.1221676479237,210.41638429778985,85.49580108258175,266.95182047531745,207.70095443666122,85.84340545904115,267.0314622056163,209.20310087348537,22906000,9871600,23823000
2021-01-06,86.35548400878906,262.0747985839844,204.37892150878906,86.98798623290207,266.49397277536696,208.46169064840845,84.54953130442127,258.79029118133843,204.0804198989151,84.73017896951501,260.77094628252524,204.30188646544542,52042000,24354100,35930700
2021-01-07,88.94123077392578,267.4794006347656,210.19493103027344,88.9984548479111,270.33593334915815,211.2059957874037,86.44306127757426,263.5379844726257,205.78478859916777,86.59284923981345,264.65272598317614,206.1025379552153,45300000,15789800,27694500
2021-01-08,89.93452453613281,266.31488037109375,211.47560119628906,90.06540486977977,267.6884118776815,212.40000699485586,88.2587156133425,261.94545856026525,208.9816523536104,88.97756270926709,267.0513994328306,210.57045783119477,41012000,18528300,22956200
2021-01-11,87.91957092285156,255.6352081298828,209.4246063232422,89.29281969648656,262.23411290439543,210.79194528135557,87.61103473386122,254.69961506346897,208.69278075908844,88.88250878459216,259.2581481529195,210.36825989009438,24194000,30412300,23031300
2021-01-12,86.91583251953125,249.9121551513672,206.95953369140625,88.48291126840343,258.5016774369471,209.04907439029543,85.85884237215001,249.1258676545651,205.40925300018603,87.28259514628245,255.42617600130689,208.47131889954403,27140000,26383500,23249300
2021-01-13,87.30648040771484,250.45957946777344,208.3172149658203,87.83571961523337,252.7587410418486,208.72163786646962,86.49083984590594,248.0310228517457,205.99658420199273,86.51920889592658,250.3700052943654,206.08325779657693,21882000,19528900,20087100
2021-01-14,86.59883117675781,244.4877166748047,205.12037658691406,88.33212237465129,253.8336681324552,209.39572610602872,86.26142477057896,243.46254955888773,204.85076127426112,87.26766036738287,252.2113095061817,207.90320332267183,23590000,29739400,29480800
2021-01-15,86.4002685546875,250.18089294433594,204.76406860351562,87.38610058537833,252.66916566410885,206.55509283823068,85.67171706551628,246.00059781255973,204.167065422921,86.49979562090843,246.7371168177972,205.601815461853,26844000,24942900,31746500
2021-01-19,89.12088012695312,259.875244140625,208.41354370117188,90.03729303583471,260.9700903605595,208.93351188204568,86.66252286279774,251.53454799388828,204.74483605137272,87.19948456009776,255.6949332552123,205.8232972815894,34692000,28028500,30480900
2021-01-20,93.90025329589844,266.22528076171875,216.0205841064453,94.73679100761188,269.0519548732875,217.41680944666538,90.84621407361034,262.3634767133542,209.2320229846953,91.14131750924675,267.6684606873908,209.62682209328247,49806000,25199900,37777300
2021-01-21,94.11671447753906,271.5899963378906,216.6272430419922,96.28693142150432,272.3165829346263,217.90792325863816,93.91068958574802,266.2352283803753,214.1718039707667,94.45262495734742,267.996944972937,216.36725157275006,41278000,20838700,30709400
2021-01-22,94.60440063476562,273.2123107910156,217.57086181640625,95.09706983552742,277.1636885955747,221.53808562831492,93.64444706297873,270.7240383794399,217.4264302971937,94.33716512387014,270.7340011889003,218.65896157091333,25442000,21954000,30172700
2021-01-25,94.52230834960938,276.7059020996094,221.01808166503906,96.0241899349765,278.78609454501253,221.25881063602375,92.93632194218858,270.2363927277571,215.90500067219287,95.58079441589408,276.8352971469543,220.62328262632084,38546000,19087000,33152100
2021-01-26,95.41010284423828,280.7268981933594,223.7142791748047,95.79627428525859,284.05125706447734,225.49566498398204,93.76813006382952,276.5067976495511,221.5477181444762,93.99679859408919,276.8352666372918,223.26170747303482,26262000,19373600,49169600
2021-01-27,91.10796356201172,270.8634033203125,224.26312255859375,94.05450983954763,282.1203455756536,231.52351716879807,90.02359923762432,266.8622417379,221.6054797824299,93.68277356299613,281.20464793942597,229.1739998613671,54966000,35346200,69870600
2021-01-28,92.71634674072266,263.75689697265625,230.06951904296875,94.49392264760243,285.4446895719629,233.6419439643718,91.69767320334137,263.4583164088709,226.37192502937796,91.76236161547799,275.87975385308545,226.87264547692646,35462000,37758800,49111200
2021-01-29,91.35430908203125,257.1181640625,223.35800170898438,92.42622786113331,265.30956817743396,229.19327031508718,90.08332856768394,253.65450813555614,222.7706223615719,91.87335031227934,264.05546910075674,227.2385520115361,32252000,30389500,42503100
2021-02-01,94.61933135986328,260.78094482421875,230.76283264160156,95.66647269435444,262.9308161071233,233.50714934614192,92.11021971137212,253.71424419858698,223.81057737017042,92.24159361169215,258.30260453139135,226.34305136172497,32044000,22914300,33314200
2021-02-02,95.92118072509766,265.8271484375,230.6280059814453,97.32702055403101,267.5888650330022,233.32417372132824,95.27324862584669,262.0350230912574,229.83842250139034,95.67484229888585,262.76160968920584,232.35163385031615,45474000,17320800,25916300
2021-02-03,103.01557159423828,265.399169921875,233.9886016845703,105.32612279097039,267.93722639438874,236.00109271596494,100.44325213767915,262.6023537335994,230.38729034449594,103.16138060781988,264.3740027465401,230.68580666401732,82364000,14223400,27158100
2021-02-04,102.63239288330078,265.23992919921875,233.03529357910156,103.43757732498156,266.9021088666218,234.21969082636647,101.64805666881828,262.7616191024998,231.45611194234698,102.95686010882602,265.7575094037497,233.6611977887063,37046000,16060000,25296100
2021-02-05,104.4054946899414,266.84234619140625,233.21826171875,104.6299336699176,267.90733410015804,234.25821280407337,102.48110717370477,264.42375263649586,231.50427234467983,103.0120928810768,265.54842628025125,233.24714802448682,30702000,12454400,18054800
2021-02-08,104.15219116210938,265.32952880859375,233.47825622558594,105.67682258221122,268.59414196201845,234.6433764200728,103.11161804942017,263.7569535446607,231.879812053498,104.79912851785372,267.48936326463235,234.13303208811857,24838000,13755200,22211900
2021-02-09,103.68441009521484,268.18603515625,234.7300262451172,104.76031547916368,272.1075552356583,235.68330363620066,103.437084514114,264.50337952856717,232.42865770253408,103.437084514114,265.19014520169947,232.90047711656726,17798000,14613400,23565000
2021-02-10,104.27510070800781,270.59466552734375,233.81529235839844,104.92154445810515,272.51560469662627,236.80032342587674,102.66821734832112,266.464139060546,231.95685666173426,104.21688189214544,271.17196178380914,235.91444238497093,22710000,14687200,22186700
2021-02-11,104.30049133300781,269.12164306640625,235.42337036132812,104.60604331704559,272.29665116199936,236.05888384170802,103.37636344689281,267.2305314702786,233.17013544620877,104.48063783936513,270.6146067216081,235.7026095746687,18914000,12828600,15751100
2021-02-12,104.70954132080078,269.23114013671875,235.90478515625,104.94393526499456,269.90794310671953,236.20328675149594,103.66549049266224,267.08126860751656,233.7285856940002,104.019807449706,269.25103538603884,234.8840819016654,17114000,9097600,16561100
2021-02-16,105.5948486328125,272.6848449707031,234.6626434326172,107.12659494372296,275.3025128560429,237.00253712416128,104.72198407580697,268.7832197961873,233.91157007309272,104.72198407580697,269.52970164754623,235.94332356948152,22676000,15417200,26728500
2021-02-17,105.9138412475586,272.2867126464844,235.6856689453125,106.18008204248753,272.6848302040985,235.7918342514513,104.45127095746498,268.3154087577032,232.53933808657575,104.50501724536947,269.9676254775032,232.906093639923,21418000,12763200,21653500
2021-02-18,105.3609619140625,268.1263427734375,235.28994750976562,106.13404887059937,270.67433173208707,235.42506564401617,104.68964208640794,264.7820882811947,232.4621127262459,105.02206719969024,268.3054911280868,233.36934079625917,22432000,15249100,16925600
2021-02-19,104.56175231933594,260.3330383300781,232.5682830810547,106.02432267333349,269.00217183862065,235.357519055454,104.37613094815339,258.92964889423274,231.80581916446297,105.46398076931739,268.594091474346,235.25135375289463,29148000,25622600,25262600
2021-02-22,102.7573013305664,259.10882568359375,226.33351135253906,104.07804159663219,261.8359934937076,229.6342670240594,102.62094612877638,256.3219721270092,224.29707854249543,102.86279683752575,256.7400153477097,229.14205411114955,27350000,17434900,36446900
2021-02-23,103.05489349365234,264.61285400390625,225.13674926757812,103.60976815034407,266.2053545861773,226.64235552974006,99.62911788068345,253.76400643443046,220.75503388741765,100.7732046812039,258.2827029167671,222.29925374576283,33348000,21924600,30228700
2021-02-24,104.26465606689453,263.0700988769531,226.3721160888672,104.54383606746809,265.1303956363957,226.99944711371288,101.42610332048739,257.1778870654062,221.01562101839454,101.61022878025749,261.0993762756057,221.9904007701566,24966000,15736100,26339700
2021-02-25,101.08918762207031,253.49526977539062,221.00599670410156,104.25021777280008,265.6878058976632,226.4107372101652,100.58805934505477,252.8483097667801,219.93469758471608,102.88517760542416,261.069557227545,223.9882566459571,36568000,19053100,39542200
2021-02-26,101.3628921508789,256.4115295410156,224.27780151367188,103.06233928163448,264.30432353909475,227.16354220659915,100.32779402693644,255.26693013278157,221.53681027607436,102.04267100318114,255.26693013278157,223.4574318770251,41670000,26619500,37819200
2021-03-01,103.58486938476562,263.6673583984375,228.67881774902344,103.83418441148945,265.3991866510312,229.19033751355963,101.82271566604933,256.6902313300045,225.0209521949545,102.34125568812824,259.5965474990258,227.67507029375602,28090000,22157300,25324000
2021-03-02,103.30271911621094,257.78509521484375,225.7158203125,104.72249294412354,265.45892101157324,229.0262366583078,103.07480233930721,257.4367309031814,225.31046591384901,103.3201384427549,264.53329070085755,228.7463396301239,22692000,15191700,22812500
2021-03-03,100.8577880859375,254.21189880371094,219.6258544921875,103.93362005405481,259.7657101716926,225.43596433825311,100.02622417727964,253.9033554151799,219.33631139454525,102.87323578193123,259.0690120320257,224.06547605130515,29684000,15513500,34029500
2021-03-04,101.97151184082031,256.43145751953125,218.8247528076172,103.9695478696509,265.2399189753767,224.38393217022352,100.53730305591652,252.31086316271254,216.44087146531615,100.69157874027333,255.2669324786491,218.8344135694477,42360000,31626500,44727800
2021-03-05,104.93000793457031,263.0402526855469,223.52500915527344,105.40625259953322,264.2047775421318,225.136780943552,101.83839656898168,254.41092576078356,218.56422167534674,103.16735290996539,259.447201893008,221.51752894768796,43904000,26820100,41872800
2021-03-08,100.73138427734375,254.1123809814453,219.46176147460938,105.93871411736423,264.3341951911239,225.2332571406413,100.60398174462735,253.85360606543753,219.21083200278963,104.56124352239736,264.3043371310927,223.3029896525048,32948000,18391800,35267400
2021-03-09,102.15116119384766,264.4934387207031,225.62896728515625,103.41218661367544,267.270359700702,227.1731871785227,101.9088093422012,258.5912628644361,223.59253448008076,103.01208129298665,259.95483151383627,224.76035279937034,33946000,22039700,33080500
2021-03-10,102.26712036132812,263.6573486328125,224.31639099121094,103.2609103386622,267.7082635620102,228.73670546315466,101.18922556803263,261.63687257313234,223.94963544287995,103.09967147425944,267.37982495599806,228.73670546315466,25372000,14210300,29746800
2021-03-11,105.24003601074219,272.5952453613281,228.86216735839844,105.78396088543049,276.596376776528,230.8310336985803,103.13052842795634,266.5636749950258,226.1404831560715,103.21413207540392,266.8522927477054,226.7678289200637,24782000,21834000,29907600
2021-03-12,102.60999298095703,267.1409606933594,227.53028869628906,104.02031288006752,268.4746712640375,227.5978551297582,101.89488184323093,262.78150190481927,225.09814744653752,103.75855220961682,267.8775100939008,225.8509506169985,34516000,20600200,22653700
2021-03-15,102.83741760253906,272.46588134765625,226.62306213378906,102.86577905872895,274.6655060767107,226.9898176853591,101.69383205364734,267.2405082807149,223.72766077324133,102.62890205047091,267.8177742262205,226.76784103788017,25962000,16844800,26034900
